Timestamp,Temperature_C,Humidity_Percent,Air_Quality_Value
2020-05-05,19.8,48.4,140
2020-05-06,25.35,57.9,78
2020-05-07,25.65,58.0,121
2020-05-08,27.98,47.7,109
2020-05-09,23.94,51.4,78
2020-05-10,23.73,35.0,117
2020-05-11,27.1,43.8,70
2020-05-12,27.81,40.8,133
2020-05-13,29.07,54.5,116
2020-05-14,23.75,53.7,98
2020-05-15,26.45,57.3,139
2020-05-16,29.58,38.1,181
2020-05-17,23.06,55.4,141
2020-05-18,20.07,48.6,102
2020-05-19,22.06,42.7,110
2020-05-20,28.12,42.7,55
2020-05-21,24.69,43.7,155
2020-05-22,21.46,44.6,96
2020-05-23,24.13,52.9,116
2020-05-24,28.02,56.0,162
2020-05-25,25.88,50.0,163
2020-05-26,24.7,37.1,170
2020-05-27,29.57,36.5,108
2020-05-28,21.1,46.1,65
2020-05-29,19.05,42.5,102
2020-05-30,25.67,51.2,102
2020-05-31,19.26,44.2,84
2020-06-01,37.09,52.6,70
2020-06-02,32.72,51.8,143
2020-06-03,31.42,55.2,103
2020-06-04,37.15,83.6,136
2020-06-05,35.72,60.5,188
2020-06-06,37.41,73.3,103
2020-06-07,37.75,82.3,194
2020-06-08,34.82,69.1,82
2020-06-09,34.08,80.4,142
2020-06-10,29.36,57.0,148
2020-06-11,35.88,59.7,53
2020-06-12,31.44,79.1,158
2020-06-13,31.01,69.5,93
2020-06-14,34.62,59.8,52
2020-06-15,31.68,66.5,86
2020-06-16,28.45,50.1,147
2020-06-17,37.48,74.0,197
2020-06-18,30.9,58.7,166
2020-06-19,36.42,63.8,69
2020-06-20,35.22,79.8,171
2020-06-21,28.92,75.7,145
2020-06-22,37.14,60.5,121
2020-06-23,31.75,73.2,87
2020-06-24,33.88,59.3,160
2020-06-25,36.77,83.3,85
2020-06-26,36.85,55.1,75
2020-06-27,34.68,74.2,167
2020-06-28,33.99,65.0,136
2020-06-29,32.61,59.7,185
2020-06-30,37.26,66.1,167
2020-07-01,36.88,54.1,178
2020-07-02,30.5,72.7,114
2020-07-03,31.26,54.8,166
2020-07-04,30.33,55.5,134
2020-07-05,28.44,78.2,126
2020-07-06,37.72,69.0,146
2020-07-07,29.1,83.7,168
2020-07-08,33.48,64.1,144
2020-07-09,33.65,60.6,153
2020-07-10,31.87,61.8,104
2020-07-11,35.6,50.7,187
2020-07-12,34.43,80.9,173
2020-07-13,37.51,52.9,73
2020-07-14,29.19,61.7,131
2020-07-15,28.56,81.5,190
2020-07-16,36.12,78.7,143
2020-07-17,29.22,64.3,77
2020-07-18,37.17,54.5,141
2020-07-19,33.87,64.7,78
2020-07-20,33.85,82.7,189
2020-07-21,33.42,55.1,128
2020-07-22,33.18,66.9,117
2020-07-23,36.53,53.1,135
2020-07-24,33.04,58.9,57
2020-07-25,30.1,54.4,167
2020-07-26,33.32,70.6,125
2020-07-27,31.55,72.5,92
2020-07-28,33.15,53.1,64
2020-07-29,34.06,77.1,134
2020-07-30,33.8,81.5,70
2020-07-31,33.42,81.7,124
2020-08-01,37.65,68.1,173
2020-08-02,34.24,77.0,68
2020-08-03,34.35,57.0,174
2020-08-04,30.37,71.1,181
2020-08-05,33.58,74.0,134
2020-08-06,35.2,82.7,69
2020-08-07,36.12,53.9,139
2020-08-08,37.51,76.4,165
2020-08-09,32.49,73.1,165
2020-08-10,29.33,83.8,134
2020-08-11,30.48,53.2,70
2020-08-12,30.06,72.7,110
2020-08-13,34.45,54.6,76
2020-08-14,37.2,61.1,105
2020-08-15,31.15,65.0,104
2020-08-16,33.24,61.2,153
2020-08-17,34.16,78.5,180
2020-08-18,36.38,53.7,76
2020-08-19,29.43,79.4,115
2020-08-20,37.42,72.2,113
2020-08-21,31.22,81.1,168
2020-08-22,30.3,61.9,173
2020-08-23,36.42,52.0,90
2020-08-24,36.83,84.6,58
2020-08-25,33.46,70.2,179
2020-08-26,36.07,82.1,189
2020-08-27,37.01,50.3,152
2020-08-28,29.17,53.9,119
2020-08-29,33.18,81.8,113
2020-08-30,29.89,56.2,82
2020-08-31,33.43,68.5,162
2020-09-01,28.11,60.3,127
2020-09-02,29.71,61.8,114
2020-09-03,37.03,64.6,190
2020-09-04,36.6,77.7,58
2020-09-05,33.65,74.4,143
2020-09-06,37.31,53.1,58
2020-09-07,37.81,72.9,175
2020-09-08,32.97,65.8,60
2020-09-09,34.49,78.8,108
2020-09-10,35.3,53.6,71
2020-09-11,37.23,63.5,62
2020-09-12,37.57,55.9,123
2020-09-13,34.94,75.1,116
2020-09-14,35.99,82.6,91
2020-09-15,31.52,55.4,61
2020-09-16,29.11,67.4,178
2020-09-17,29.36,60.0,52
2020-09-18,29.06,60.9,129
2020-09-19,33.85,74.1,81
2020-09-20,30.21,70.9,122
2020-09-21,35.1,52.9,171
2020-09-22,34.15,64.3,152
2020-09-23,37.58,77.4,143
2020-09-24,36.07,51.3,97
2020-09-25,37.49,64.0,188
2020-09-26,37.8,64.6,160
2020-09-27,33.04,63.2,85
2020-09-28,33.82,80.6,153
2020-09-29,36.43,54.5,145
2020-09-30,33.53,79.8,89
2020-10-01,15.5,50.3,59
2020-10-02,22.73,65.4,145
2020-10-03,26.46,55.0,63
2020-10-04,25.24,52.6,66
2020-10-05,26.29,69.6,52
2020-10-06,21.6,45.5,57
2020-10-07,17.13,68.3,100
2020-10-08,25.82,57.2,145
2020-10-09,20.64,67.9,200
2020-10-10,20.89,58.3,141
2020-10-11,27.18,47.9,105
2020-10-12,15.35,56.6,86
2020-10-13,25.73,57.8,110
2020-10-14,24.73,66.6,123
2020-10-15,16.83,60.5,149
2020-10-16,27.08,58.3,131
2020-10-17,19.24,49.3,94
2020-10-18,25.65,63.4,182
2020-10-19,21.18,66.5,171
2020-10-20,23.11,53.8,151
2020-10-21,18.38,50.5,118
2020-10-22,19.89,46.2,162
2020-10-23,17.37,69.8,72
2020-10-24,19.37,68.0,136
2020-10-25,22.09,46.3,82
2020-10-26,19.83,66.1,92
2020-10-27,17.09,69.6,163
2020-10-28,19.69,45.1,135
2020-10-29,26.69,56.9,134
2020-10-30,16.3,66.4,164
2020-10-31,20.24,67.1,118
2020-11-01,17.93,53.4,69
2020-11-02,15.83,56.9,88
2020-11-03,22.6,64.2,95
2020-11-04,24.35,68.4,127
2020-11-05,19.17,57.0,121
2020-11-06,21.97,56.5,108
2020-11-07,24.7,65.7,120
2020-11-08,15.48,65.3,100
2020-11-09,26.94,61.9,164
2020-11-10,16.51,65.1,187
2020-11-11,17.67,60.0,168
2020-11-12,23.07,63.7,101
2020-11-13,17.19,52.2,127
2020-11-14,25.63,61.8,173
2020-11-15,22.66,62.6,168
2020-11-16,22.14,68.9,126
2020-11-17,16.16,46.1,93
2020-11-18,15.36,57.8,135
2020-11-19,18.27,69.7,176
2020-11-20,18.52,69.1,165
2020-11-21,20.41,68.5,168
2020-11-22,19.19,68.1,157
2020-11-23,26.25,47.5,128
2020-11-24,24.18,47.6,125
2020-11-25,25.54,61.4,64
2020-11-26,18.8,66.4,180
2020-11-27,16.0,51.6,79
2020-11-28,16.83,63.9,157
2020-11-29,25.28,66.8,64
2020-11-30,17.25,59.1,153
2020-12-01,10.78,59.1,191
2020-12-02,11.05,64.6,94
2020-12-03,7.5,59.5,178
2020-12-04,12.26,68.4,149
2020-12-05,5.77,35.1,197
2020-12-06,10.04,40.3,122
2020-12-07,6.03,62.3,168
2020-12-08,9.63,45.1,94
2020-12-09,6.43,69.0,129
2020-12-10,17.63,44.2,114
2020-12-11,11.83,63.6,82
2020-12-12,10.36,44.1,103
2020-12-13,12.83,63.3,66
2020-12-14,13.18,58.9,126
2020-12-15,6.06,65.7,140
2020-12-16,16.65,48.2,90
2020-12-17,8.89,66.7,121
2020-12-18,10.14,43.9,194
2020-12-19,5.52,35.6,108
2020-12-20,11.33,51.8,74
2020-12-21,11.51,60.0,55
2020-12-22,10.96,52.8,144
2020-12-23,14.16,68.2,160
2020-12-24,10.15,49.3,158
2020-12-25,13.79,47.3,54
2020-12-26,7.5,68.9,107
2020-12-27,15.35,35.6,94
2020-12-28,15.32,35.3,109
2020-12-29,15.28,61.6,58
2020-12-30,15.26,45.8,51
2020-12-31,11.7,44.3,62
2021-01-01,11.28,38.9,169
2021-01-02,15.88,57.7,111
2021-01-03,14.38,58.1,124
2021-01-04,9.62,36.9,93
2021-01-05,11.68,38.1,128
2021-01-06,14.05,48.2,192
2021-01-07,8.75,59.1,100
2021-01-08,11.03,37.4,133
2021-01-09,8.42,65.6,197
2021-01-10,7.89,62.0,107
2021-01-11,14.79,37.0,93
2021-01-12,11.36,69.6,104
2021-01-13,6.63,68.9,96
2021-01-14,17.77,58.2,192
2021-01-15,13.24,66.5,72
2021-01-16,12.03,47.9,136
2021-01-17,10.47,35.5,110
2021-01-18,5.57,54.6,173
2021-01-19,14.36,36.5,172
2021-01-20,7.42,36.0,175
2021-01-21,8.25,62.9,105
2021-01-22,8.87,36.4,120
2021-01-23,13.79,45.9,85
2021-01-24,15.96,57.8,67
2021-01-25,17.66,38.0,96
2021-01-26,11.52,66.7,118
2021-01-27,13.79,36.4,81
2021-01-28,8.33,59.8,149
2021-01-29,15.55,47.3,106
2021-01-30,12.98,56.1,162
2021-01-31,14.44,61.4,151
2021-02-01,11.49,46.5,104
2021-02-02,12.94,61.9,124
2021-02-03,17.23,67.5,187
2021-02-04,16.33,45.3,62
2021-02-05,12.34,55.2,131
2021-02-06,17.6,51.6,60
2021-02-07,9.17,56.3,93
2021-02-08,9.78,59.0,70
2021-02-09,17.62,51.7,127
2021-02-10,11.27,44.3,87
2021-02-11,13.56,61.1,130
2021-02-12,10.97,59.1,71
2021-02-13,8.81,40.0,158
2021-02-14,17.31,42.6,118
2021-02-15,12.68,55.8,59
2021-02-16,7.33,68.1,125
2021-02-17,5.46,35.6,108
2021-02-18,12.31,52.8,133
2021-02-19,16.4,38.8,179
2021-02-20,5.12,50.8,155
2021-02-21,13.51,61.6,182
2021-02-22,8.57,68.7,150
2021-02-23,14.58,54.0,196
2021-02-24,16.72,41.3,127
2021-02-25,8.03,69.3,62
2021-02-26,8.37,38.7,113
2021-02-27,12.74,45.3,139
2021-02-28,9.97,45.1,143
2021-03-01,18.07,42.5,175
2021-03-02,20.72,56.2,76
2021-03-03,18.37,51.1,59
2021-03-04,23.36,52.1,77
2021-03-05,24.74,38.8,90
2021-03-06,20.67,47.3,189
2021-03-07,23.87,45.6,76
2021-03-08,27.4,51.6,92
2021-03-09,28.14,55.1,146
2021-03-10,18.57,47.6,68
2021-03-11,22.03,50.1,64
2021-03-12,29.9,53.7,57
2021-03-13,20.45,49.8,178
2021-03-14,28.67,39.5,137
2021-03-15,19.3,59.4,78
2021-03-16,20.61,38.1,185
2021-03-17,29.29,39.7,129
2021-03-18,19.53,44.6,67
2021-03-19,19.36,36.5,61
2021-03-20,28.27,59.4,170
2021-03-21,24.71,47.0,180
2021-03-22,29.44,56.0,68
2021-03-23,29.71,54.8,155
2021-03-24,18.65,58.5,196
2021-03-25,18.02,59.9,70
2021-03-26,29.04,56.1,133
2021-03-27,18.85,49.8,138
2021-03-28,18.55,44.6,144
2021-03-29,20.22,46.5,132
2021-03-30,20.01,57.3,197
2021-03-31,25.07,53.4,152
2021-04-01,20.55,41.1,66
2021-04-02,19.91,40.4,57
2021-04-03,23.88,41.1,186
2021-04-04,18.65,42.0,122
2021-04-05,20.14,36.5,167
2021-04-06,29.94,52.9,159
2021-04-07,29.88,56.5,132
2021-04-08,28.66,59.2,97
2021-04-09,23.17,47.8,108
2021-04-10,28.16,41.9,92
2021-04-11,24.74,35.1,82
2021-04-12,28.21,58.0,160
2021-04-13,29.31,43.1,108
2021-04-14,23.45,58.8,159
2021-04-15,21.98,50.7,197
2021-04-16,22.33,41.9,154
2021-04-17,26.19,52.5,155
2021-04-18,19.8,41.7,106
2021-04-19,23.21,48.5,64
2021-04-20,24.55,41.9,57
2021-04-21,23.3,37.4,125
2021-04-22,24.83,50.1,61
2021-04-23,27.58,50.9,81
2021-04-24,20.47,55.1,158
2021-04-25,22.53,54.2,140
2021-04-26,29.06,53.9,84
2021-04-27,20.68,41.5,142
2021-04-28,24.24,35.3,63
2021-04-29,27.53,41.7,152
2021-04-30,23.36,48.5,82
2021-05-01,26.25,44.6,149
2021-05-02,29.2,58.8,68
2021-05-03,29.63,36.1,110
2021-05-04,27.02,45.3,177
2021-05-05,27.6,48.5,92
2021-05-06,28.07,38.5,200
2021-05-07,20.35,58.1,175
2021-05-08,21.81,53.5,140
2021-05-09,26.56,42.6,145
2021-05-10,21.38,41.4,130
2021-05-11,27.21,57.8,173
2021-05-12,28.62,57.2,110
2021-05-13,18.22,41.4,188
2021-05-14,23.13,55.9,163
2021-05-15,19.44,39.5,82
2021-05-16,19.15,38.0,113
2021-05-17,26.33,51.3,134
2021-05-18,18.57,41.5,169
2021-05-19,29.5,37.6,67
2021-05-20,29.58,41.3,163
2021-05-21,22.58,56.6,80
2021-05-22,29.17,39.3,162
2021-05-23,23.38,57.3,102
2021-05-24,23.33,37.7,142
2021-05-25,18.83,54.8,139
2021-05-26,23.92,56.8,72
2021-05-27,22.55,59.9,188
2021-05-28,28.99,54.8,130
2021-05-29,27.72,48.4,111
2021-05-30,19.82,54.2,129
2021-05-31,19.31,44.5,57
2021-06-01,34.55,55.9,134
2021-06-02,30.03,64.9,88
2021-06-03,32.75,78.3,151
2021-06-04,28.19,62.6,169
2021-06-05,33.11,76.2,147
2021-06-06,32.86,71.0,107
2021-06-07,30.07,77.9,112
2021-06-08,32.45,80.0,143
2021-06-09,34.66,62.1,113
2021-06-10,32.47,54.7,116
2021-06-11,33.45,82.5,106
2021-06-12,28.64,71.3,91
2021-06-13,36.47,56.4,166
2021-06-14,31.64,78.0,171
2021-06-15,29.91,77.7,128
2021-06-16,29.03,68.0,105
2021-06-17,35.77,50.5,107
2021-06-18,35.89,77.7,149
2021-06-19,36.16,84.2,108
2021-06-20,37.67,68.7,126
2021-06-21,29.88,81.6,193
2021-06-22,36.24,59.3,115
2021-06-23,37.18,52.8,139
2021-06-24,30.66,79.8,115
2021-06-25,34.56,75.5,130
2021-06-26,34.25,61.1,187
2021-06-27,35.2,85.0,171
2021-06-28,33.18,77.4,176
2021-06-29,31.98,52.0,82
2021-06-30,36.23,72.8,60
2021-07-01,31.91,72.7,52
2021-07-02,28.5,54.5,140
2021-07-03,33.38,56.4,55
2021-07-04,30.79,79.8,177
2021-07-05,33.09,81.4,117
2021-07-06,34.28,65.1,147
2021-07-07,28.23,63.2,106
2021-07-08,31.32,51.8,178
2021-07-09,36.07,72.9,169
2021-07-10,37.24,84.8,153
2021-07-11,30.56,70.5,120
2021-07-12,33.15,70.1,65
2021-07-13,31.55,61.1,153
2021-07-14,33.69,66.8,183
2021-07-15,34.37,81.6,55
2021-07-16,29.49,60.4,196
2021-07-17,31.14,75.5,180
2021-07-18,35.84,74.1,148
2021-07-19,30.61,75.6,187
2021-07-20,36.14,82.0,172
2021-07-21,31.18,57.6,145
2021-07-22,34.83,65.1,169
2021-07-23,32.62,60.7,127
2021-07-24,30.92,65.9,187
2021-07-25,32.56,51.9,68
2021-07-26,28.67,53.6,134
2021-07-27,29.07,64.2,127
2021-07-28,29.71,72.5,105
2021-07-29,33.77,65.0,63
2021-07-30,35.11,56.5,164
2021-07-31,29.0,68.3,61
2021-08-01,30.88,61.8,131
2021-08-02,31.17,54.6,110
2021-08-03,33.12,55.6,122
2021-08-04,32.89,67.8,194
2021-08-05,32.0,62.8,156
2021-08-06,28.97,61.9,88
2021-08-07,32.66,77.9,62
2021-08-08,34.57,73.2,163
2021-08-09,30.92,51.4,73
2021-08-10,37.48,72.8,199
2021-08-11,33.85,61.0,174
2021-08-12,36.78,64.5,134
2021-08-13,29.36,52.7,164
2021-08-14,28.05,74.4,175
2021-08-15,34.19,53.1,92
2021-08-16,36.68,58.8,130
2021-08-17,36.94,84.9,82
2021-08-18,31.84,53.4,65
2021-08-19,33.57,55.9,62
2021-08-20,31.61,78.3,105
2021-08-21,37.92,81.3,154
2021-08-22,30.12,50.2,158
2021-08-23,34.34,67.3,142
2021-08-24,32.86,80.4,131
2021-08-25,36.32,78.4,197
2021-08-26,31.16,63.0,197
2021-08-27,35.26,62.1,138
2021-08-28,31.97,54.6,136
2021-08-29,33.42,66.5,141
2021-08-30,30.95,58.2,90
2021-08-31,37.81,78.4,56
2021-09-01,33.77,71.2,162
2021-09-02,35.85,64.8,153
2021-09-03,33.35,59.4,142
2021-09-04,30.91,60.7,103
2021-09-05,35.28,71.2,158
2021-09-06,37.8,58.0,65
2021-09-07,34.61,79.8,75
2021-09-08,32.72,61.3,159
2021-09-09,32.17,55.8,86
2021-09-10,33.08,84.2,104
2021-09-11,30.43,67.3,197
2021-09-12,31.1,63.2,112
2021-09-13,31.11,80.6,167
2021-09-14,36.67,80.7,123
2021-09-15,37.52,52.7,71
2021-09-16,33.21,58.0,100
2021-09-17,35.66,57.8,171
2021-09-18,29.25,50.8,147
2021-09-19,32.46,50.0,197
2021-09-20,34.1,55.2,93
2021-09-21,37.27,73.7,99
2021-09-22,34.15,54.1,122
2021-09-23,36.64,61.8,114
2021-09-24,35.11,67.8,168
2021-09-25,32.26,75.9,111
2021-09-26,33.92,57.3,165
2021-09-27,30.51,64.3,87
2021-09-28,32.85,71.2,198
2021-09-29,36.12,50.6,129
2021-09-30,29.69,83.3,82
2021-10-01,24.12,56.6,130
2021-10-02,18.82,56.8,93
2021-10-03,19.1,52.2,132
2021-10-04,18.93,65.3,199
2021-10-05,16.14,57.8,162
2021-10-06,26.63,46.6,51
2021-10-07,19.62,63.0,144
2021-10-08,19.56,51.4,50
2021-10-09,23.63,58.2,67
2021-10-10,22.32,49.0,165
2021-10-11,25.18,65.1,93
2021-10-12,20.14,69.1,195
2021-10-13,25.1,48.7,66
2021-10-14,24.37,67.8,171
2021-10-15,20.35,52.1,187
2021-10-16,18.24,50.7,109
2021-10-17,15.93,65.7,61
2021-10-18,23.88,69.9,161
2021-10-19,20.49,68.0,121
2021-10-20,21.97,48.2,146
2021-10-21,20.61,47.0,140
2021-10-22,15.38,62.1,168
2021-10-23,24.52,51.7,79
2021-10-24,17.55,45.2,133
2021-10-25,21.03,50.3,75
2021-10-26,24.97,55.2,183
2021-10-27,22.17,58.9,153
2021-10-28,19.85,48.5,58
2021-10-29,16.67,68.3,104
2021-10-30,18.08,46.4,56
2021-10-31,20.12,46.0,129
2021-11-01,22.36,46.0,64
2021-11-02,23.73,69.1,175
2021-11-03,27.54,47.3,165
2021-11-04,26.66,53.0,138
2021-11-05,26.14,68.9,92
2021-11-06,20.14,52.9,184
2021-11-07,22.89,61.1,55
2021-11-08,22.79,64.3,107
2021-11-09,20.48,50.7,114
2021-11-10,20.19,50.2,128
2021-11-11,21.52,51.0,106
2021-11-12,19.65,54.8,179
2021-11-13,18.42,48.7,158
2021-11-14,18.01,51.1,95
2021-11-15,27.52,46.4,191
2021-11-16,15.3,46.0,122
2021-11-17,17.13,45.6,185
2021-11-18,20.64,48.1,91
2021-11-19,24.64,60.5,80
2021-11-20,19.26,56.5,119
2021-11-21,17.08,45.3,154
2021-11-22,15.23,46.8,199
2021-11-23,18.46,46.5,153
2021-11-24,22.34,59.3,137
2021-11-25,15.65,63.1,178
2021-11-26,19.96,56.7,96
2021-11-27,22.46,58.4,135
2021-11-28,16.81,47.7,159
2021-11-29,15.1,57.8,142
2021-11-30,22.14,64.5,67
2021-12-01,5.58,68.9,189
2021-12-02,15.26,43.4,182
2021-12-03,13.93,45.7,194
2021-12-04,17.05,42.1,196
2021-12-05,13.55,37.5,121
2021-12-06,11.24,68.8,53
2021-12-07,8.53,46.9,157
2021-12-08,15.15,62.0,116
2021-12-09,6.78,54.3,126
2021-12-10,6.75,46.0,122
2021-12-11,8.58,62.1,115
2021-12-12,15.18,44.4,182
2021-12-13,10.61,56.7,117
2021-12-14,15.13,52.1,197
2021-12-15,14.17,48.1,93
2021-12-16,10.25,63.9,134
2021-12-17,9.41,63.9,105
2021-12-18,11.72,44.1,96
2021-12-19,5.38,67.1,155
2021-12-20,15.21,50.3,153
2021-12-21,6.72,46.6,125
2021-12-22,12.02,66.3,76
2021-12-23,10.78,35.3,80
2021-12-24,14.59,49.8,124
2021-12-25,5.15,58.5,62
2021-12-26,12.16,52.6,124
2021-12-27,15.1,36.2,150
2021-12-28,8.99,55.0,134
2021-12-29,9.77,45.2,162
2021-12-30,12.5,47.4,72
2021-12-31,7.59,61.1,114
2022-01-01,5.08,61.8,186
2022-01-02,13.74,45.9,84
2022-01-03,6.89,40.0,68
2022-01-04,14.39,57.4,156
2022-01-05,11.05,60.7,138
2022-01-06,9.5,67.1,55
2022-01-07,5.05,40.4,51
2022-01-08,11.51,54.9,135
2022-01-09,14.35,50.2,91
2022-01-10,9.88,64.0,157
2022-01-11,16.93,39.4,59
2022-01-12,16.25,58.1,97
2022-01-13,15.12,42.3,95
2022-01-14,15.1,66.5,117
2022-01-15,6.58,65.0,91
2022-01-16,8.25,49.7,136
2022-01-17,7.26,53.6,53
2022-01-18,15.11,35.7,102
2022-01-19,9.09,67.0,150
2022-01-20,16.22,63.4,167
2022-01-21,9.41,43.4,193
2022-01-22,14.46,47.7,134
2022-01-23,9.58,46.6,150
2022-01-24,12.69,63.6,97
2022-01-25,12.08,50.9,186
2022-01-26,12.42,35.1,129
2022-01-27,10.96,53.6,133
2022-01-28,12.54,35.8,89
2022-01-29,11.96,52.9,67
2022-01-30,15.65,50.1,172
2022-01-31,15.04,43.2,88
2022-02-01,5.02,66.5,161
2022-02-02,17.53,64.1,110
2022-02-03,6.16,65.7,94
2022-02-04,5.26,39.6,149
2022-02-05,12.04,63.1,154
2022-02-06,14.47,69.9,181
2022-02-07,8.79,62.5,75
2022-02-08,13.58,50.9,140
2022-02-09,5.82,60.7,158
2022-02-10,14.41,47.6,198
2022-02-11,7.08,43.3,108
2022-02-12,9.42,51.9,102
2022-02-13,9.03,40.6,74
2022-02-14,10.2,38.8,177
2022-02-15,5.82,36.6,105
2022-02-16,13.47,69.8,57
2022-02-17,11.07,57.7,126
2022-02-18,8.31,40.1,197
2022-02-19,5.68,62.2,144
2022-02-20,7.12,43.7,107
2022-02-21,7.85,49.6,176
2022-02-22,12.61,48.3,116
2022-02-23,11.32,64.4,140
2022-02-24,12.36,41.6,154
2022-02-25,12.43,59.1,131
2022-02-26,9.06,62.9,132
2022-02-27,7.58,57.9,184
2022-02-28,10.12,64.7,83
2022-03-01,29.88,54.9,123
2022-03-02,25.44,44.0,84
2022-03-03,21.28,37.4,93
2022-03-04,20.09,58.3,123
2022-03-05,18.26,55.1,200
2022-03-06,24.83,53.6,176
2022-03-07,27.44,50.5,94
2022-03-08,23.03,36.3,153
2022-03-09,26.4,37.6,125
2022-03-10,23.64,46.0,173
2022-03-11,20.15,59.3,154
2022-03-12,21.6,46.2,123
2022-03-13,20.16,57.9,177
2022-03-14,24.25,53.5,153
2022-03-15,25.32,38.7,124
2022-03-16,26.77,40.9,62
2022-03-17,18.01,48.3,191
2022-03-18,21.62,45.6,163
2022-03-19,26.61,58.0,156
2022-03-20,18.63,46.6,82
2022-03-21,24.5,57.1,200
2022-03-22,20.73,52.8,110
2022-03-23,26.95,54.3,154
2022-03-24,24.1,45.2,76
2022-03-25,19.15,53.9,200
2022-03-26,20.86,54.3,71
2022-03-27,29.22,54.3,159
2022-03-28,18.72,38.8,77
2022-03-29,26.88,47.8,64
2022-03-30,24.66,41.9,179
2022-03-31,29.99,48.2,124
2022-04-01,21.39,39.2,198
2022-04-02,28.75,41.4,189
2022-04-03,28.82,39.0,149
2022-04-04,18.46,59.3,58
2022-04-05,27.41,47.0,162
2022-04-06,29.44,36.8,119
2022-04-07,26.53,46.3,81
2022-04-08,19.55,43.3,181
2022-04-09,28.51,39.1,165
2022-04-10,29.77,54.5,106
2022-04-11,24.94,35.8,127
2022-04-12,28.66,47.4,179
2022-04-13,21.46,56.1,83
2022-04-14,28.15,52.9,123
2022-04-15,25.88,35.4,69
2022-04-16,24.01,41.4,173
2022-04-17,18.89,42.2,185
2022-04-18,24.11,36.8,78
2022-04-19,18.54,48.0,157
2022-04-20,18.42,37.1,54
2022-04-21,26.42,37.9,200
2022-04-22,27.21,46.7,147
2022-04-23,18.07,47.8,183
2022-04-24,28.18,47.4,89
2022-04-25,29.84,40.9,51
2022-04-26,25.27,49.5,130
2022-04-27,18.14,42.3,111
2022-04-28,18.33,36.8,169
2022-04-29,24.3,40.2,109
2022-04-30,23.97,58.2,174
2022-05-01,25.65,55.8,158
2022-05-02,22.55,36.2,128
2022-05-03,26.57,50.7,84
2022-05-04,24.08,53.3,143
2022-05-05,24.1,47.3,115
2022-05-06,22.25,48.1,122
2022-05-07,22.49,57.9,58
2022-05-08,25.48,50.3,86
2022-05-09,23.88,56.1,194
2022-05-10,23.23,40.6,192
2022-05-11,29.3,46.0,162
2022-05-12,26.19,37.0,179
2022-05-13,26.05,45.4,139
2022-05-14,26.59,53.1,59
2022-05-15,29.04,37.3,69
2022-05-16,19.61,54.4,98
2022-05-17,26.17,43.9,72
2022-05-18,25.28,49.6,113
2022-05-19,18.65,50.4,53
2022-05-20,28.61,44.7,170
2022-05-21,20.9,44.0,155
2022-05-22,29.0,55.4,137
2022-05-23,27.76,39.0,162
2022-05-24,19.22,46.2,108
2022-05-25,19.7,43.2,123
2022-05-26,18.08,57.2,148
2022-05-27,26.86,40.3,184
2022-05-28,27.6,51.7,142
2022-05-29,29.67,37.4,150
2022-05-30,26.21,59.5,64
2022-05-31,23.85,52.5,109
2022-06-01,34.33,61.6,126
2022-06-02,30.7,81.6,77
2022-06-03,36.6,66.3,63
2022-06-04,34.63,54.1,197
2022-06-05,37.73,62.1,193
2022-06-06,29.54,53.0,91
2022-06-07,35.06,73.2,69
2022-06-08,29.19,63.1,94
2022-06-09,31.38,82.0,126
2022-06-10,37.9,58.9,91
2022-06-11,33.3,54.2,196
2022-06-12,31.17,82.2,128
2022-06-13,37.61,77.7,110
2022-06-14,28.72,78.8,77
2022-06-15,32.51,50.5,180
2022-06-16,34.95,68.7,64
2022-06-17,35.31,53.7,113
2022-06-18,34.24,53.0,190
2022-06-19,29.62,54.5,112
2022-06-20,33.63,57.2,185
2022-06-21,31.9,73.5,113
2022-06-22,32.72,55.4,101
2022-06-23,37.49,72.5,185
2022-06-24,34.56,66.2,58
2022-06-25,35.64,62.3,169
2022-06-26,29.54,54.3,128
2022-06-27,33.98,79.0,180
2022-06-28,33.86,55.6,175
2022-06-29,36.88,59.6,111
2022-06-30,36.24,82.0,59
2022-07-01,31.41,57.8,140
2022-07-02,32.02,70.4,148
2022-07-03,35.86,67.4,86
2022-07-04,37.83,54.0,98
2022-07-05,28.27,82.0,83
2022-07-06,32.28,78.4,125
2022-07-07,35.77,57.7,104
2022-07-08,33.92,64.5,79
2022-07-09,35.32,58.2,92
2022-07-10,29.14,77.8,116
2022-07-11,36.94,64.3,170
2022-07-12,34.5,50.0,116
2022-07-13,28.26,61.9,51
2022-07-14,38.0,67.4,157
2022-07-15,35.52,70.3,158
2022-07-16,31.14,76.4,190
2022-07-17,37.13,72.6,138
2022-07-18,31.49,66.1,160
2022-07-19,37.4,76.5,59
2022-07-20,29.69,55.3,180
2022-07-21,32.51,50.8,157
2022-07-22,33.47,81.5,136
2022-07-23,29.97,64.0,123
2022-07-24,30.39,66.4,198
2022-07-25,29.81,84.4,65
2022-07-26,33.16,59.1,159
2022-07-27,31.43,77.7,185
2022-07-28,31.36,60.6,138
2022-07-29,36.59,55.6,110
2022-07-30,36.34,62.5,152
2022-07-31,37.34,80.2,79
2022-08-01,28.19,65.0,175
2022-08-02,30.6,54.9,147
2022-08-03,36.0,66.4,178
